demand,demand_desc,major,major_desc,sub_major,sub_major_desc,minor,minor_desc,sub_minor,sub_minor_desc,net_payment
2,GOVERNOR AND COUNCIL OF MINISTERS,2012,PRESIDENT  VICE-PRESIDENT/GOVE,3,GOVERNOR/ADMINISTRATOR OF UNION TERRITORIES,104,SUMPTUARY ALLOWANCES,1,SUMPTUARY ALLOWANCE OF THE GOVERNOR [S00N],33330.5
2,GOVERNOR AND COUNCIL OF MINISTERS,2012,PRESIDENT  VICE-PRESIDENT/GOVE,3,GOVERNOR/ADMINISTRATOR OF UNION TERRITORIES,105,MEDICAL FACILITIES,1,MEDICAL FACILATIES TO GOVERNOR HIS FAMI LY AND STAFF [S00N],8977.714286
2,GOVERNOR AND COUNCIL OF MINISTERS,2012,PRESIDENT  VICE-PRESIDENT/GOVE,3,GOVERNOR/ADMINISTRATOR OF UNION TERRITORIES,107,EXPENDITURE FROM CONTRACT ALLOLOWANCE.,1,CONTRACT ALLOWANCES OF GOVERNOR [S00N],27544.68966
2,GOVERNOR AND COUNCIL OF MINISTERS,2012,PRESIDENT  VICE-PRESIDENT/GOVE,3,GOVERNOR/ADMINISTRATOR OF UNION TERRITORIES,108,TOUR EXPENSES,1,T.E.FOR GOVERNOR &HIS ESTABLISHMENTS [S00N],10922.04444
2,GOVERNOR AND COUNCIL OF MINISTERS,2012,PRESIDENT  VICE-PRESIDENT/GOVE,3,GOVERNOR/ADMINISTRATOR OF UNION TERRITORIES,110,STATE CONVEYANCE & MOTOR CARS,1,PURCHASE OF MOTOR CAR TO GOVERNOR [S00N],3550000
2,GOVERNOR AND COUNCIL OF MINISTERS,2012,PRESIDENT  VICE-PRESIDENT/GOVE,3,GOVERNOR/ADMINISTRATOR OF UNION TERRITORIES,800,OTHER EXPENDITURE,2,GARDENS [S00N],29997.3
2,GOVERNOR AND COUNCIL OF MINISTERS,2012,PRESIDENT  VICE-PRESIDENT/GOVE,3,GOVERNOR/ADMINISTRATOR OF UNION TERRITORIES,800,OTHER EXPENDITURE,3,ELECTRICITY [S00N],61110.44444
2,GOVERNOR AND COUNCIL OF MINISTERS,2012,PRESIDENT  VICE-PRESIDENT/GOVE,3,GOVERNOR/ADMINISTRATOR OF UNION TERRITORIES,800,OTHER EXPENDITURE,4,WATER [S00N],33322.66667
2,GOVERNOR AND COUNCIL OF MINISTERS,2216,HOUSING,5,GENERAL POOL ACCOMODATION,53,MAINTENANCE AND REPAIRS,1,OTHER MAINTENANCE EXPENDITURE [S00N],608000
3,ADMINISTRATION OF JUSTICE,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,48,MAINTENANCE OF PROSECUTION DEPARTMENT BUILDINGS [S00N],109587
3,ADMINISTRATION OF JUSTICE,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,57,MAINTENANCE OF LOKAYUKTA BUILDING [S00N],120000
3,ADMINISTRATION OF JUSTICE,2062,VIGILANCE,0,-,103,LOKAYUKTA/UP-LOKAYUKTA,1,LOKAYUKTA [S00N],343252.68786
3,ADMINISTRATION OF JUSTICE,4059,CAPITAL OUTLAY ON PUBLIC WORKS,1,OFFICE BUILDINGS,51,CONSTRUCTION,25,CONSTRUCTION OF DISTRICT ATTORNEY OFFICES. [S00N],7999900
3,ADMINISTRATION OF JUSTICE,4059,CAPITAL OUTLAY ON PUBLIC WORKS,1,OFFICE BUILDINGS,51,CONSTRUCTION,36,ALTERNATE DISPUTE RESOLUTION (ADR) CENTRES [S00N],1000000
4,GENERAL ADMINISTRATION,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,22,MAINTENANCE EXP. ON SAINIK WELFARE DEPTT.'S BUILDINGS. [S00N],277500
4,GENERAL ADMINISTRATION,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,27,MAINTENANCE EXP. ON SECRETARIAT'S BUILDINGS. [S00N],3124800
4,GENERAL ADMINISTRATION,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,28,MAINTENANCE EXP. ON HP  RESIDENT COMMISSIONER'S N.DELHI BUILDINGS. [S00N],1277888.222
4,GENERAL ADMINISTRATION,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,39,EXPENDITURE ON MAINTENANCE OF PUBLIC SERVICE COMMISSION BUILDINGS. [S00N],384400
4,GENERAL ADMINISTRATION,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,45,MAINTENANCE OF H P STAFF SELECTION COMMISSION BUILDING [S00N],241000
4,GENERAL ADMINISTRATION,2059,PUBLIC WORKS,60,OTHER BUILDINGS,53,MAINTENANCE & REPAIRS,1,SAINIK REST HOUSE [S00N],1295667.333
4,GENERAL ADMINISTRATION,2216,HOUSING,5,GENERAL POOL ACCOMODATION,53,MAINTENANCE AND REPAIRS,4,EXPENDITURE ON MAITENANCE OF GOVT. ACCOMODATION AT NEW DELHI [S00N],61000
4,GENERAL ADMINISTRATION,2216,HOUSING,5,GENERAL POOL ACCOMODATION,800,Other Expenditure,4,ESTATE MANAGEMENT [S00N],138496.646043
4,GENERAL ADMINISTRATION,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,200,OTHER PROGRAMMES,1,DIRECTORATE OF SAINIK WELFARE [S00N],115135.9967837
4,GENERAL ADMINISTRATION,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,200,OTHER PROGRAMMES,2,DISTRICT STAFF [S00N],85543.14957
4,GENERAL ADMINISTRATION,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,200,OTHER PROGRAMMES,4,SPECIAL EMPLOYMENT EXCHANGE [S00N],59625.17647
4,GENERAL ADMINISTRATION,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,200,OTHER PROGRAMMES,5,H.P. FREEDOM FIGHTERS WELFARE FUND [S00N],6910817.571
4,GENERAL ADMINISTRATION,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,200,OTHER PROGRAMMES,6,H.P. FREEDOM FIGHTERS WELFARE BOARD [S00N],500
4,GENERAL ADMINISTRATION,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,200,OTHER PROGRAMMES,8,ASSITANCE FOR MARRIAGE OF DAUGHTERS AND GRAND DAUGHTERS OF FREEDOM FIGHTERS [S00N],135333.3333
4,GENERAL ADMINISTRATION,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,200,OTHER PROGRAMMES,9,EX-GRATIA GRANT FOR FUNERAL RITES OF DECEASED FREEDOM FIGHTERS [S00N],67500
4,GENERAL ADMINISTRATION,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,200,OTHER PROGRAMMES,20,G.I.A. TO EX-SERVICEMEN FOR RELIEF AND REHABLITATION (R&R FUND) [S00N],2000000
4,GENERAL ADMINISTRATION,3425,OTHER SCIENTIFIC RESEARCH,60,OTHERS,1,DIRECTION AND ADMINISTRATION,2,DEPARTMENT OF ENVIRONMENT & SCIENTIFIC TECHNOLOGIES. [S00N],1081628.462515
4,GENERAL ADMINISTRATION,3425,OTHER SCIENTIFIC RESEARCH,60,OTHERS,200,ASSISTANCE TO OTHER SCIENTIFIC BODIES,1,GRANT-IN-AID TO IMPLEMENTING AGENCIES [S00N],11812306.818
4,GENERAL ADMINISTRATION,3435,ECOLOGY AND ENVIRONMENT,3,ENVIRONMENTAL RESEARCH & ECOLOGICAL REGENERATION,103,RESEARCH & ECOLOGICAL REGENERATION,1,SCHEME FOR ECHOLOGICAL DEVELOPMENT [S00N],537500
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2030,STAMPS AND REGISTRATION,1,STAMPS JUDICIAL,101,COST OF STAMPS,1,CENTRAL STORE NASIK [S00N],5386.4351343240005
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2030,STAMPS AND REGISTRATION,1,STAMPS JUDICIAL,102,EXPENSES ON SALE OF STAMPS,1,EXPENDITURE ON SALE OF STAMPS THROUGH STAMP VENDORS [S00N],19581.92308
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2030,STAMPS AND REGISTRATION,2,STAMPS-NON-JUDICIAL,101,COST OF STAMPS,1,CENTRAL STORE NASIK [S00N],37609933.5
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2030,STAMPS AND REGISTRATION,2,STAMPS-NON-JUDICIAL,102,EXPENSES ON SALE OF STAMPS,1,SALE THROUGH STAMP VENDORS [S00N],36729.78397157
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2030,STAMPS AND REGISTRATION,3,REGISTRATION,1,DIRECTION AND ADMINISTRATION,1,SCHEME OF REGISTRATION [S00N],44441.51786
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,2,MAINTENANCE EXPENDITURE [S00N],260176.4706
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,32,MAINTENANCE OF PATWARKHANA AND KANUNGO BUILDINGS. [S00N],529625
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2216,HOUSING,5,GENERAL POOL ACCOMODATION,53,MAINTENANCE AND REPAIRS,1,OTHER MAINTENANCE EXPENDITURE [S00N],162181.8182
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2235,SOCIAL SECURITY AND WELFARE,1,REHABILITATION,202,OTHER REHABILITATION SCHEMES,1,REHABILITATION OF DISPLACED PERSONS [S00N],89032.811707
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2245,RELIEF ON ACCONT OF NATURAL CA,2,FLOODS CYCLONES ETC.,101,GRATUTIOUS RELIEF,1,CASH DOLES [S00N],13393181.82
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2245,RELIEF ON ACCONT OF NATURAL CA,2,FLOODS CYCLONES ETC.,102,DRINKING WATER SUPPLY,1,EXPENDITURE ON DRINIKING WATER [S00N],1000000
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2245,RELIEF ON ACCONT OF NATURAL CA,2,FLOODS CYCLONES ETC.,106,REPAIRS AND RESTORATION OF DAMAGED ROADS AND BRIDGES,1,REPAIRS OF ROADS AND BRIDGES [S00N],39024390.24
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2245,RELIEF ON ACCONT OF NATURAL CA,2,FLOODS CYCLONES ETC.,109,REPAIRS & RESTORATION OF DAMAGED WATER SUPPLY  DRAINAGE AND SEWERAGE WORKS,1,EXPENDITURE ON DAMAGED WATER SUPPLY DRAINAGE AND SEWERAGE WORKS. [S00N],37461904.76
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2245,RELIEF ON ACCONT OF NATURAL CA,2,FLOODS CYCLONES ETC.,111,EX-GRATIA PAYMENTS TO BEREAVED FAMILIES,1,EXGRATIA PAYMENT [S00N],15399169.49
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2245,RELIEF ON ACCONT OF NATURAL CA,2,FLOODS CYCLONES ETC.,113,ASSISTANCE FOR REPAIRS/RECONSTRUCTION OF HOUSES,1,REPAIR/CONSTRUCTION OF HOUSES ASSISTANCE [S00N],12638663.16
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2245,RELIEF ON ACCONT OF NATURAL CA,2,FLOODS CYCLONES ETC.,193,ASSISTANCE TO LOCAL BODIES AND OTHER NON-GOVERNMENT BODIES/ INSTITUTIONS,1,ASSISTANCE TO LOCAL BODIES AND OTHER NON GOVT BOARDS/INSTITUTIONS [S00N],10516071.43
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2245,RELIEF ON ACCONT OF NATURAL CA,5,STATE DISASTER RESPONSE FUND,101,TRANSFER TO RESERVE FUND AND DEPOSIT ACCOUNTS- STATE DISASTER RESPONSE FUND,1,TRANSFER TO STATE DISASTER RESPONSE FUND [S00N],390000000
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2245,RELIEF ON ACCONT OF NATURAL CA,5,STATE DISASTER RESPONSE FUND,101,TRANSFER TO RESERVE FUND AND DEPOSIT ACCOUNTS- STATE DISASTER RESPONSE FUND,2,NATIONAL CALAMITY CONTINGENCY FUND. [C00N],1136450000
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2245,RELIEF ON ACCONT OF NATURAL CA,80,GENERAL,102,MANAGEMENT OF NATURAL DISASTER CONTINGENCY PLANS IN DISASTER PRONE AREAS,1,EXPENDITURE ON NATURAL DISASTER CONTINGENCY PLANS IN DISASTER PRONE AREAS [S00N],30109700
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2245,RELIEF ON ACCONT OF NATURAL CA,80,GENERAL,102,MANAGEMENT OF NATURAL DISASTER CONTINGENCY PLANS IN DISASTER PRONE AREAS,5,CAPACITY BUILDING [S00N],55000000
5,LAND REVENUE AND DISTRICT ADMINISTRATION,2702,MINOR IRRIGATION,80,GENERAL,800,OTHER EXPENDITURE,7,SCHEME FOR IMPROVEMENT OF IRRIGATION STATISTICS. [C00N],9681572.728833001
5,LAND REVENUE AND DISTRICT ADMINISTRATION,3454,CENSUS SURVEYS AND STATISTICS,2,SURVEYS AND STATISTICS,110,GAZETTER & STATISTICAL MEMOIRS,2,DISASTER MANAGMENT CELL [S00N],479018.92471
5,LAND REVENUE AND DISTRICT ADMINISTRATION,4059,CAPITAL OUTLAY ON PUBLIC WORKS,1,OFFICE BUILDINGS,51,CONSTRUCTION,30,CONSTRUCTION OF BUILDINGS OF REVENUE DEPARTMENT [S00N],7142857.143
5,LAND REVENUE AND DISTRICT ADMINISTRATION,4059,CAPITAL OUTLAY ON PUBLIC WORKS,1,OFFICE BUILDINGS,51,CONSTRUCTION,33,TEHSIL/SUB-TEHSIL BUILDINGS [S00N],12500000
6,EXCISE AND TAXATION,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,2,MAINTENANCE EXPENDITURE [S00N],30400
6,EXCISE AND TAXATION,2216,HOUSING,5,GENERAL POOL ACCOMODATION,53,MAINTENANCE AND REPAIRS,1,OTHER MAINTENANCE EXPENDITURE [S00N],208636
6,EXCISE AND TAXATION,4059,CAPITAL OUTLAY ON PUBLIC WORKS,1,OFFICE BUILDINGS,51,CONSTRUCTION,9,EXCISE AND TAXATION [S00N],2830117
6,EXCISE AND TAXATION,4216,CAPITAL  OUTLAY ON HOUSING,1,GOVERNMENT RESIDENTIAL BUILDINGS,106,GENERAL POOL ACCOMODATION,8,RESIDENTIAL BUILDING FOR EXCISE AND TAXATION [S00N],17118483.5
7,POLICE AND ALLIED ORGANISATIONS,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,20,MAINTENANCE EXP. ON JAIL DEPTT.'S BUILDINGS. [S00N],232498.5
7,POLICE AND ALLIED ORGANISATIONS,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,21,MAINTENANCE EXP. ON HOME GAURDS DEPTTS.'S BUILDINGS. [S00N],130000
7,POLICE AND ALLIED ORGANISATIONS,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,31,MAINTENANCE EXP. ON POLICE DEPARTMENT'S BUILDINGS. [S00N],335324
7,POLICE AND ALLIED ORGANISATIONS,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,41,MAINTENANCE OF VIGILANCE AND FORENSIC LABORATORY BUILDINGS [S00N],48342.45455
7,POLICE AND ALLIED ORGANISATIONS,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,47,EXPENDITURE ON REPAIR AND MAINTENANCE OF FIRE SERVICES DEPARTMENT BUILDINGS. [S00N],106400
7,POLICE AND ALLIED ORGANISATIONS,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,62,MAINTENANCE OF VIGILANCE AND ANTI CORRUPTION BEREAU BUILDINGS. [S00N],132665.3333
7,POLICE AND ALLIED ORGANISATIONS,2062,VIGILANCE,0,-,104,VIGILANCE COMMISSION OF STATE/UT,1,STATE VIGILANCE AND ANTI-CORRUPTION BUREAS [S00N],754574.829921
7,POLICE AND ALLIED ORGANISATIONS,2062,VIGILANCE,0,-,104,VIGILANCE COMMISSION OF STATE/UT,2,DIRECTORATE OF VIGILANCE [S00N],64244.105557999996
7,POLICE AND ALLIED ORGANISATIONS,2216,HOUSING,6,Police Housing,53,Maintenance and Repair,1,OTHER MAINTENANCE EXPENDITURE [S00N],291274.6903
7,POLICE AND ALLIED ORGANISATIONS,2216,HOUSING,6,Police Housing,53,Maintenance and Repair,2,MAINTENANCE OF RESIDENTIAL BUILDINGS OF STATE FORENSIC SCIENCE LABORATORY [S00N],501000
7,POLICE AND ALLIED ORGANISATIONS,2216,HOUSING,7,Other Housing,53,Maintenance and Repairs,1,OTHER MAINTENANCE EXPENDITURE [S00N],50000
7,POLICE AND ALLIED ORGANISATIONS,4059,CAPITAL OUTLAY ON PUBLIC WORKS,1,OFFICE BUILDINGS,51,CONSTRUCTION,23,CONSTRUCTION OF JAIL BUILDINGS. [S00N],8548250
7,POLICE AND ALLIED ORGANISATIONS,4216,CAPITAL  OUTLAY ON HOUSING,1,GOVERNMENT RESIDENTIAL BUILDINGS,106,GENERAL POOL ACCOMODATION,18,CONSTRUCTION OF RESIDENTIAL BUILDINGS OF STATE FORENSIC SCIENCE LABORATORY [S00N],15000000
9,HEALTH AND FAMILY WELFARE,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,36,MAINTENANCE OF MEDICAL COLLEGES [S00N],4999785.5
9,HEALTH AND FAMILY WELFARE,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,49,MAINTENANCE OF HEALTH DEPARTMENT BUILDINGS. [S00N],1626942.333
9,HEALTH AND FAMILY WELFARE,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,50,MAINTENANCE OF AYURVEDA DEPARTMENT BUILDING. [S00N],303054.5455
9,HEALTH AND FAMILY WELFARE,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,52,MAINTENANCE OF I.G.M.CS BUILDINGS [S00N],2353775.857
9,HEALTH AND FAMILY WELFARE,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,54,MAINTENANCE OF DENTAL DEPARTMENT'S BUILDINGS. [S00N],97713
9,HEALTH AND FAMILY WELFARE,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,55,MAINTENANCE OF DR. RAJENDRA PRASAD MEDICAL COLLEGE  TANDA'S BUILDINGS [S00N],6566666.667
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,1,URBAN HEALTH SERVICES- ALLOPATHY,1,DIRECTION AND ADMINISTRATION,1,DIRECTORATE [S00N],1255394.554213
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,1,URBAN HEALTH SERVICES- ALLOPATHY,1,DIRECTION AND ADMINISTRATION,2,DISTRICT ESTABLISHMENT [S00N],988420.728715
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,1,URBAN HEALTH SERVICES- ALLOPATHY,1,DIRECTION AND ADMINISTRATION,4,DIRECTORATE DENTAL HEALTH SERVICES. [S00N],225384.05069
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,1,URBAN HEALTH SERVICES- ALLOPATHY,102,EMPLOYEES STATE INSURANCE SCHEME,1,EMPLOYEES STATE INSURANCE SCHEMES (HOSPITAL AND DISPENSARIES) [S00N],26550000
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,1,URBAN HEALTH SERVICES- ALLOPATHY,110,HOSPITAL AND DISPENSARIES,3,URBAN HEALTH [S00N],3339867.64851
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,1,URBAN HEALTH SERVICES- ALLOPATHY,110,HOSPITAL AND DISPENSARIES,7,BIO MEDICAL WASTE [S00N],320346.2941
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,1,URBAN HEALTH SERVICES- ALLOPATHY,200,OTHER HEALTH SCHEMES,1,DENTAL CLINIC (URBAN) [S00N],1112677.585762
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,2,URBAN HEALTH SERVICES -OTHER SYSTEMS OF MEDICINE,1,DIRECTION AND ADMINSTRATION,1,DIRECTORATE [S00N],982149.495507
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,2,URBAN HEALTH SERVICES -OTHER SYSTEMS OF MEDICINE,1,DIRECTION AND ADMINSTRATION,2,DISTRICT ESTABLISHMENT [S00N],3517658.84628
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,2,URBAN HEALTH SERVICES -OTHER SYSTEMS OF MEDICINE,101,AYURVEDA,1,AYURVEDIC HOSPITAL [S00N],2021061.457459
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,2,URBAN HEALTH SERVICES -OTHER SYSTEMS OF MEDICINE,101,AYURVEDA,3,AYURVEDIC PHARMACY [S00N],421801.40364599996
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,3,RURAL HEALTH SERVICES -ALLOPATHY,110,HOSPITALS AND DISPENSARIES,1,RURAL HEALTH [S00B],2585201.828169
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,4,RURAL HEALTH SERVICES -OTHER SYSTEMS OF MEDICINE,101,AYURVEDA,1,AYURVEDIC HOSPITAL [S00N],733420.57529
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,4,RURAL HEALTH SERVICES -OTHER SYSTEMS OF MEDICINE,101,AYURVEDA,2,AYURVEDIC DISPENSARY [S00B],1128676.046568
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,4,RURAL HEALTH SERVICES -OTHER SYSTEMS OF MEDICINE,103,UNANI,1,UNANI DISPENSARY [S00N],104168.23611299999
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,5,MEDICAL EDUCATION  TRAINING & RESEARCH,101,AYURVEDA,1,AYURVEDIC COLLEGE [S00N],2031482.252021
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,5,MEDICAL EDUCATION  TRAINING & RESEARCH,101,AYURVEDA,3,RESEARCH IN INDIAN SYSTEM OF MEDICINE [S00N],79821.880276
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,5,MEDICAL EDUCATION  TRAINING & RESEARCH,101,AYURVEDA,5,NATIONAL AYUSH MISSION [S10N],34742500
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,5,MEDICAL EDUCATION  TRAINING & RESEARCH,105,ALLOPATHY,1,INDIRA GANDHI MEDICAL COLLEGE  SHIMLA. [S00N],40170751.39808
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,5,MEDICAL EDUCATION  TRAINING & RESEARCH,105,ALLOPATHY,3,TRAINING IN VARIOUS HEALTH COURCES [S00N],150759.751548
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,5,MEDICAL EDUCATION  TRAINING & RESEARCH,105,ALLOPATHY,4,DENTAL COLLEGE [S00N],1873960.01997
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,5,MEDICAL EDUCATION  TRAINING & RESEARCH,105,ALLOPATHY,5,DIRECTORATE MEDICAL EDUCATION AND RESEARCH [S00N],200065.075058
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,5,MEDICAL EDUCATION  TRAINING & RESEARCH,105,ALLOPATHY,6,DR. RAJENDRA PRASAD MEDICAL COLLEGE TANDA. [S00N],38134576.16053
9,HEALTH AND FAMILY WELFARE,2210,MEDICAL AND PUBLIC HEALTH,5,MEDICAL EDUCATION  TRAINING & RESEARCH,105,ALLOPATHY,11,INTRA-MURAL RESEARCH FUND [S00N],2000000
